402	lh_thal_AV
404	lh_thal_VA
405	lh_thal_VLa
406	lh_thal_VLp
407	lh_thal_VPL
408	lh_thal_PUL
409	lh_thal_LGN
410	lh_thal_MGN
411	lh_thal_CM
412	lh_thal_MD
420	lh_HIP_head_m
421	lh_HIP_head_l
422	lh_HIP_body
423	lh_HIP_tail
502	rh_thal_AV
504	rh_thal_VA
505	rh_thal_VLa
506	rh_thal_VLp
507	rh_thal_VPL
508	rh_thal_PUL
509	rh_thal_LGN
510	rh_thal_MGN
511	rh_thal_CM
512	rh_thal_MD
520	rh_HIP_head_m
521	rh_HIP_head_l
522	rh_HIP_body
523	rh_HIP_tail
