402	rh_thal_AV
404	rh_thal_VA
405	rh_thal_VLa
406	rh_thal_VLp
407	rh_thal_VPL
408	rh_thal_PUL
409	rh_thal_LGN
410	rh_thal_MGN
411	rh_thal_CM
412	rh_thal_MD
502	lh_thal_AV
504	lh_thal_VA
505	lh_thal_VLa
506	lh_thal_VLp
507	lh_thal_VPL
508	lh_thal_PUL
509	lh_thal_LGN
510	lh_thal_MGN
511	lh_thal_CM
512	lh_thal_MD
